Rule;Confidence
-Town(X) AND -Capital(X) ==> -hasRating(X, Y);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -Capital(X) ==> -hasRating(Y, X);0.9090909090909091
-Accommodation(X) AND -RetireeDestination(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -RetireeDestination(X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -NationalPark(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -BackpackersDestination(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -hasPart(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -Accommodation(X);0.9090909090909091
-RetireeDestination(X) AND -Hotel(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -RetireeDestination(X) ==> -Hotel(X);0.9090909090909091
-RetireeDestination(X) AND -hasAccommodation(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -RetireeDestination(X) ==> -hasAccommodation(Y, X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -RetireeDestination(X) ==> -hasRating(X, Y);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -RetireeDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -Hotel(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -Hotel(X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -hasAccommodation(Y, X);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -hasRating(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -NationalPark(X) ==> -hasRating(Y, X);0.9090909090909091
-Hotel(X) AND -BackpackersDestination(X) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -hasPart(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -Hotel(X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -hasAccommodation(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -hasRating(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -BackpackersDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(X, Y) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -Town(X);0.9090909090909091
-Town(X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> Destination(X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-AccommodationRating(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-Beach(X) AND -LuxuryHotel(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-Beach(X) AND -LuxuryHotel(X) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-Beach(X) AND -LuxuryHotel(X) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -Capital(X);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -Capital(X);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -Accommodation(X);0.9090909090909091
-Beach(X) AND -Accommodation(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -Accommodation(X);0.9090909090909091
-Beach(X) AND -Accommodation(X) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Beach(X) AND -Accommodation(X) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -Hotel(X);0.9090909090909091
-Beach(X) AND -Hotel(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -Hotel(X);0.9090909090909091
-Beach(X) AND -Hotel(X) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-Beach(X) AND -Hotel(X) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasAccommodation(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-Beach(X) AND -hasRating(X, Y) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-Beach(X) AND -hasAccommodation(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-Beach(X) AND -hasAccommodation(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-Beach(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasRating(X, Y) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-Beach(X) AND -hasPart(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-Beach(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-Beach(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-City(X) AND -Capital(X) ==> -UrbanArea(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -UrbanArea(X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.9090909090909091
-LuxuryHotel(X) AND -Capital(X) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -RetireeDestination(X) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -LuxuryHotel(X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-Capital(X) AND -Accommodation(X) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -Accommodation(X);0.9090909090909091
-Capital(X) AND -Hotel(X) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -Hotel(X);0.9090909090909091
-Capital(X) AND -hasAccommodation(Y, X) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -hasAccommodation(Y, X);0.9090909090909091
-Capital(X) AND -hasRating(X, Y) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -hasRating(X, Y);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -City(X);0.9090909090909091
-City(X) AND -Capital(X) ==> -hasRating(Y, X);0.9090909090909091
-Accommodation(X) AND -RetireeDestination(X) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -Accommodation(X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -Accommodation(X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -Accommodation(X);0.9090909090909091
-RetireeDestination(X) AND -Hotel(X) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -Hotel(X);0.9090909090909091
-RetireeDestination(X) AND -hasAccommodation(Y, X) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -hasAccommodation(Y, X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(X, Y) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -hasRating(X, Y);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -City(X);0.9090909090909091
-City(X) AND -RetireeDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -Hotel(X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -Hotel(X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-City(X) AND -hasAccommodation(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-City(X) AND -hasPart(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -Capital(X) ==> -hasRating(Y, X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -RetireeDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -NationalPark(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -NationalPark(X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -NationalPark(X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -hasPart(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -hasPart(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -LuxuryHotel(X);0.9090909090909091
-LuxuryHotel(X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Capital(X) AND -Accommodation(X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -Capital(X);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -Capital(X);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-Capital(X) AND -Hotel(X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -Capital(X);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -Capital(X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -Capital(X);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-Capital(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -Capital(X);0.9090909090909091
-Capital(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-Capital(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -RetireeDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -NationalPark(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -NationalPark(X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -NationalPark(X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -BackpackersDestination(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -BackpackersDestination(X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -BackpackersDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -hasPart(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -hasPart(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -Accommodation(X);0.9090909090909091
-Accommodation(X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-RetireeDestination(X) AND -Hotel(X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -RetireeDestination(X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -RetireeDestination(X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-RetireeDestination(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -RetireeDestination(X);0.9090909090909091
-RetireeDestination(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-RetireeDestination(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -Hotel(X);0.9090909090909091
-NationalPark(X) AND -Hotel(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -Hotel(X);0.9090909090909091
-NationalPark(X) AND -Hotel(X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-NationalPark(X) AND -Hotel(X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-NationalPark(X) AND -hasRating(X, Y) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasRating(X, Y) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-NationalPark(X) AND -hasPart(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-NationalPark(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-NationalPark(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -BackpackersDestination(X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -BackpackersDestination(X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -BackpackersDestination(X) ==> -hasRating(Y, X);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -hasPart(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -hasPart(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -Hotel(X);0.9090909090909091
-Hotel(X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -hasAccommodation(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -hasRating(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.9090909090909091
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-hasPart(Y, X) AND -hasRating(X, Y) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -hasAccommodation(X, Y);0.9090909090909091
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.9090909090909091
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-hasPart(Y, X) AND -hasRating(X, Y) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -hasRating(X, Y);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -hasPart(X, Y);0.9090909090909091
-hasPart(X, Y) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.9090909090909091
-hasPart(Y, X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.9090909090909091
